date,latitude,longitude,altitude_m,ndvi,albedo,cloud_cover_pct,humidity_pct,insolation_wm2,day_of_year,month,year,lst_celsius
2022-11-12,22.5762,115.5532,116.1,0.3554,0.3851,61.76,76.7,196.79,316,11,2022,8.059
2022-11-13,-7.4876,23.9779,517.4,0.3258,0.3573,32.07,45.51,211.11,317,11,2022,15.168
2022-11-14,-29.4395,56.531,301.3,0.4139,0.2954,66.99,73.41,171.53,318,11,2022,4.744
2022-11-15,40.9046,143.4191,792.0,0.2153,0.443,45.94,59.64,197.24,319,11,2022,4.46
2022-11-16,-55.3888,-36.1732,693.1,0.2032,0.3336,0.0,33.49,247.73,320,11,2022,-2.535
2022-11-17,48.2114,-62.3539,260.0,0.1296,0.3113,32.18,71.92,215.75,321,11,2022,-1.752
2022-11-18,-4.6227,-176.108,534.9,0.2536,0.422,21.89,57.98,235.7,322,11,2022,18.361
2022-11-19,16.4642,117.5584,217.7,0.393,0.4377,42.01,68.51,213.37,323,11,2022,13.588
2022-11-20,19.1225,108.3531,333.1,0.429,0.3351,69.3,54.93,155.77,324,11,2022,10.133
2022-11-21,47.4141,-142.3964,8.7,0.3722,0.3322,22.59,80.07,208.94,325,11,2022,2.682
2022-11-22,16.4004,27.6687,999.3,0.129,0.2905,63.05,35.73,181.57,326,11,2022,13.418
2022-11-23,13.672,-12.9666,716.0,0.422,0.3318,53.66,66.02,232.11,327,11,2022,14.546
2022-11-24,-52.0018,-137.2647,4.1,0.0984,0.2953,16.75,70.11,245.08,328,11,2022,-1.442
2022-11-25,2.209,173.0046,233.8,0.4146,0.3468,54.33,55.04,193.05,329,11,2022,21.387
2022-11-26,-41.9797,-102.7095,145.7,0.2666,0.3302,9.16,82.98,275.32,330,11,2022,4.322
2022-11-27,28.4921,-155.7957,473.8,0.3914,0.3512,65.3,63.04,178.18,331,11,2022,7.894
2022-11-28,1.4666,34.1451,396.1,0.2043,0.3431,40.83,64.68,260.5,332,11,2022,25.347
2022-11-29,21.6273,85.992,801.3,0.4521,0.2629,75.34,41.75,169.9,333,11,2022,10.951
2022-11-30,-54.9993,-168.3204,616.0,0.1572,0.2471,48.61,75.08,212.09,334,11,2022,-4.669
2022-12-01,-49.825,57.1383,687.8,0.2485,0.2708,61.54,42.41,166.92,335,12,2022,3.63
2022-12-02,25.9588,11.6251,430.7,0.2454,0.3009,33.97,68.7,244.02,336,12,2022,14.016
2022-12-03,-51.3499,-142.8246,255.7,0.1469,0.3463,25.64,49.15,242.0,337,12,2022,4.162
2022-12-04,-51.4492,-117.8914,221.7,0.3362,0.2341,0.0,57.21,274.49,338,12,2022,10.937
2022-12-05,-58.547,24.4707,724.0,0.5019,0.2663,51.65,67.06,184.55,339,12,2022,-2.905
2022-12-06,54.7802,-73.3113,279.4,0.5981,0.3341,26.09,78.05,223.16,340,12,2022,-3.626
2022-12-07,28.501,157.7937,501.2,0.376,0.2884,49.56,47.29,220.51,341,12,2022,14.608
2022-12-08,-17.6098,114.7465,172.5,0.4902,0.3287,13.56,78.12,285.88,342,12,2022,16.174
2022-12-09,-24.4157,174.0842,111.9,0.4022,0.294,23.08,76.82,255.63,343,12,2022,17.79
2022-12-10,-18.0356,-86.5185,250.7,0.4377,0.3138,8.82,55.62,288.34,344,12,2022,17.527
2022-12-11,32.9584,169.1005,423.6,0.3473,0.2815,48.16,76.58,218.46,345,12,2022,8.201
2022-12-12,19.3645,-24.7558,37.7,0.4163,0.3294,35.97,53.19,245.77,346,12,2022,19.94
2022-12-13,-37.7765,-54.8932,205.7,0.4401,0.2094,21.09,59.47,255.34,347,12,2022,11.293
2022-12-14,-39.1069,-161.8742,75.8,0.332,0.2659,43.31,70.29,226.58,348,12,2022,9.325
2022-12-15,-48.1925,-161.0045,747.7,0.3761,0.2924,18.1,47.77,313.02,349,12,2022,9.226
2022-12-16,19.2363,69.1241,182.2,0.4108,0.3134,67.84,68.12,206.92,350,12,2022,15.782
2022-12-17,31.7247,-15.1456,881.1,0.4949,0.3556,41.9,59.09,248.37,351,12,2022,12.043
2022-12-18,-28.1944,-98.4522,911.5,0.3137,0.2603,25.88,50.73,271.1,352,12,2022,11.542
2022-12-19,-57.4866,41.0293,267.6,0.3858,0.3408,50.4,72.03,201.03,353,12,2022,0.104
2022-12-20,-50.1394,-88.9711,103.4,0.5976,0.2355,47.46,68.12,243.51,354,12,2022,8.88
2022-12-21,56.1432,27.9474,534.4,0.5195,0.3311,56.77,64.69,193.47,355,12,2022,-1.6
2022-12-22,-24.5466,-50.6849,288.8,0.5783,0.3125,10.0,78.7,313.51,356,12,2022,16.971
2022-12-23,32.3068,116.4788,249.5,0.4445,0.2223,61.63,73.05,205.3,357,12,2022,14.729
2022-12-24,14.9596,115.4506,851.4,0.4914,0.2834,69.35,64.92,190.23,358,12,2022,20.493
2022-12-25,-14.1672,-8.1539,346.3,0.565,0.263,28.34,54.61,279.71,359,12,2022,25.83
2022-12-26,-35.3175,-53.7051,455.8,0.6106,0.2923,40.22,70.62,223.26,360,12,2022,12.189
2022-12-27,-45.4336,-49.4785,588.2,0.2531,0.2465,30.53,47.45,263.71,361,12,2022,10.107
2022-12-28,13.8016,110.0572,179.2,0.3488,0.2428,23.65,51.47,259.41,362,12,2022,27.219
2022-12-29,32.9561,-61.8554,654.8,0.6032,0.3233,26.86,61.53,263.83,363,12,2022,16.152
2022-12-30,17.2685,-104.7386,414.7,0.4614,0.2481,14.57,53.96,269.59,364,12,2022,19.13
2022-12-31,3.6363,-149.5122,241.1,0.4313,0.292,37.91,72.92,324.14,365,12,2022,27.797
2023-01-01,-54.9659,-11.9905,525.9,0.3372,0.2373,50.01,67.0,185.7,1,1,2023,1.568
2023-01-02,56.2187,-6.4324,954.3,0.4104,0.3305,40.69,34.87,232.3,2,1,2023,4.489
2023-01-03,35.8457,122.7271,211.6,0.3563,0.2098,81.8,55.67,214.09,3,1,2023,15.11
2023-01-04,-24.8614,-100.3541,327.7,0.7205,0.2099,17.65,54.9,316.99,4,1,2023,27.323
2023-01-05,57.5964,-42.8431,377.0,0.4771,0.3193,35.77,59.26,257.01,5,1,2023,7.311
2023-01-06,12.2258,111.0261,1256.8,0.5228,0.2126,70.74,56.16,218.39,6,1,2023,17.763
2023-01-07,9.8907,116.5045,539.7,0.5934,0.3123,56.44,61.35,275.13,7,1,2023,30.899
2023-01-08,29.7688,-41.54,573.3,0.6242,0.2767,38.42,57.99,284.67,8,1,2023,23.274
2023-01-09,37.4124,-14.7154,254.1,0.6203,0.2239,26.0,81.6,284.0,9,1,2023,14.756
2023-01-10,18.7774,-70.8171,526.7,0.6534,0.135,14.77,42.12,315.82,10,1,2023,30.762
2023-01-11,-44.6285,155.7198,37.1,0.4645,0.229,28.54,81.1,264.53,11,1,2023,13.679
2023-01-12,-19.4079,-137.2882,280.4,0.526,0.2261,30.05,60.87,271.96,12,1,2023,27.593
2023-01-13,51.37,156.1498,584.6,0.6059,0.2876,52.97,62.57,252.5,13,1,2023,12.209
2023-01-14,-33.0461,66.1919,1545.2,0.5026,0.2994,75.99,41.6,240.13,14,1,2023,17.316
2023-01-15,-15.34,11.366,623.2,0.5725,0.1788,55.81,77.53,239.39,15,1,2023,27.008
2023-01-16,-8.1508,-168.2427,39.2,0.6204,0.2497,31.65,59.51,293.86,16,1,2023,35.946
2023-01-17,-7.2714,-8.7854,130.5,0.6642,0.2454,19.27,71.44,314.07,17,1,2023,34.629
2023-01-18,13.5527,-33.2107,118.6,0.4109,0.2592,35.54,71.71,291.17,18,1,2023,30.821
2023-01-19,53.1691,-121.9612,418.3,0.6277,0.2461,39.69,50.17,251.14,19,1,2023,16.443
2023-01-20,-31.1169,56.3075,168.0,0.5634,0.1096,67.97,59.55,252.85,20,1,2023,23.186
2023-01-21,-45.4198,169.6143,593.1,0.647,0.205,59.87,62.56,216.5,21,1,2023,11.564
2023-01-22,-36.3035,22.388,209.7,0.6691,0.1476,44.44,61.37,249.19,22,1,2023,18.255
2023-01-23,46.431,77.3112,719.4,0.7453,0.2,52.51,55.96,267.58,23,1,2023,16.431
2023-01-24,17.4973,-155.3578,495.1,0.7511,0.2416,20.61,64.1,310.07,24,1,2023,31.602
2023-01-25,-25.6912,-29.6399,6.3,0.7498,0.2089,29.27,81.4,276.6,25,1,2023,26.741
2023-01-26,37.9136,-138.1109,243.4,0.753,0.2562,25.47,67.98,286.86,26,1,2023,25.242
2023-01-27,43.3644,40.6065,939.3,0.6362,0.2182,56.12,69.42,238.17,27,1,2023,12.523
2023-01-28,41.5817,157.8536,593.4,0.617,0.1331,45.6,53.46,294.79,28,1,2023,19.541
2023-01-29,50.2712,58.24,303.5,0.6947,0.0781,55.0,56.82,256.87,29,1,2023,17.371
2023-01-30,-29.7311,-152.3509,204.9,0.7081,0.1932,19.07,90.35,341.61,30,1,2023,26.083
2023-01-31,30.605,-52.3202,330.6,0.6077,0.1737,38.3,60.61,306.32,31,1,2023,27.126
2023-02-01,-4.7353,18.2388,95.3,0.6971,0.123,47.41,59.4,311.66,32,2,2023,43.221
2023-02-02,41.0398,-34.8452,541.9,0.6332,0.1041,25.96,47.12,284.29,33,2,2023,20.123
2023-02-03,27.4189,120.1118,1116.9,0.569,0.1398,46.09,65.38,280.22,34,2,2023,23.92
2023-02-04,33.1737,113.2816,362.1,0.7827,0.1692,38.39,66.81,270.94,35,2,2023,26.206
2023-02-05,18.7394,40.2592,459.3,0.6744,0.2008,72.54,64.06,249.22,36,2,2023,29.635
2023-02-06,-38.7085,-45.5551,276.8,0.8612,0.1899,34.04,71.48,305.93,37,2,2023,26.912
2023-02-07,5.4032,-88.0789,6.0,0.5194,0.2396,0.0,80.43,372.76,38,2,2023,41.517
2023-02-08,58.1604,-141.8852,225.6,0.5836,0.149,39.1,66.49,281.74,39,2,2023,16.54
2023-02-09,52.4866,-52.2368,339.8,0.6547,0.236,38.03,91.44,244.81,40,2,2023,16.324
2023-02-10,-54.8192,-31.2579,1210.8,0.7658,0.1963,31.49,58.49,284.0,41,2,2023,11.581
2023-02-11,-40.2222,63.2963,193.8,0.7147,0.209,81.84,82.0,197.41,42,2,2023,20.365
2023-02-12,-44.1925,56.9375,112.8,0.705,0.1557,60.01,80.46,251.89,43,2,2023,20.255
2023-02-13,27.1176,-154.7611,123.9,0.5823,0.2119,10.22,69.42,362.07,44,2,2023,32.283
2023-02-14,38.1342,-37.7066,815.2,0.5727,0.1823,33.25,53.36,296.08,45,2,2023,22.188
2023-02-15,-34.3786,-114.5596,305.8,0.7282,0.128,25.48,73.3,328.73,46,2,2023,29.56
2023-02-16,0.7023,-123.5474,194.5,0.5806,0.1409,14.28,73.8,338.62,47,2,2023,44.381
2023-02-17,40.8844,117.8288,801.7,0.6429,0.1547,66.29,55.11,215.67,48,2,2023,20.834
2023-02-18,27.9362,-164.9105,592.4,0.7624,0.1755,9.78,68.03,362.2,49,2,2023,31.448
2023-02-19,5.0685,-29.0942,515.4,0.6288,0.0778,45.13,77.21,348.51,50,2,2023,35.778
2023-02-20,10.8417,-119.4467,586.3,0.8895,0.1352,9.41,89.69,346.27,51,2,2023,38.576
2023-02-21,1.0033,136.5589,1257.7,0.8564,0.1528,38.98,66.8,349.45,52,2,2023,39.282
2023-02-22,-24.2942,20.5346,1174.0,0.5712,0.1436,45.31,72.44,305.31,53,2,2023,27.099
2023-02-23,7.8026,-96.703,25.3,0.6461,0.1983,26.63,66.25,317.16,54,2,2023,40.992
2023-02-24,22.6662,0.8738,949.6,0.507,0.1764,42.76,62.92,288.57,55,2,2023,25.889
2023-02-25,44.7987,83.3351,453.3,0.639,0.1622,48.72,79.37,274.15,56,2,2023,22.522
2023-02-26,16.355,164.9225,499.6,0.8218,0.1413,37.61,59.98,317.25,57,2,2023,36.751
2023-02-27,31.3346,-100.6394,376.9,0.6961,0.1571,3.35,63.41,336.61,58,2,2023,32.947
2023-02-28,-40.7914,139.0254,231.8,0.7766,0.1737,49.74,89.43,246.52,59,2,2023,23.06
2023-03-01,-4.6131,156.3495,25.1,0.605,0.05,64.15,61.97,275.77,60,3,2023,43.425
2023-03-02,-58.8802,149.9114,631.2,0.7916,0.1677,49.96,52.95,251.3,61,3,2023,15.422
2023-03-03,-30.3985,48.7492,728.4,0.6934,0.0625,67.93,78.22,269.31,62,3,2023,24.163
2023-03-04,27.1754,46.7354,529.8,0.7553,0.196,76.39,79.13,251.07,63,3,2023,28.982
2023-03-05,59.0172,-34.8442,291.2,0.7097,0.1781,19.75,74.15,297.44,64,3,2023,17.331
2023-03-06,-48.0986,90.8632,748.7,0.6094,0.1502,57.2,60.5,280.14,65,3,2023,20.192
2023-03-07,-11.8207,11.2658,225.3,0.6546,0.1617,76.48,65.33,283.14,66,3,2023,39.193
2023-03-08,36.0085,63.8777,591.6,0.8518,0.1602,79.62,70.98,244.25,67,3,2023,23.51
2023-03-09,-35.5157,-25.7552,440.5,0.7975,0.0812,6.22,85.14,376.48,68,3,2023,28.062
2023-03-10,6.6102,83.3387,436.7,0.8825,0.1083,65.67,73.49,275.88,69,3,2023,46.907
2023-03-11,27.9686,116.8097,191.5,0.8008,0.1096,57.86,94.81,286.79,70,3,2023,29.89
2023-03-12,13.9183,-127.2829,186.6,0.7932,0.05,36.48,64.09,332.45,71,3,2023,43.844
2023-03-13,-37.437,119.8547,148.6,0.5904,0.1029,46.17,69.38,271.85,72,3,2023,33.596
2023-03-14,-17.3539,14.5068,583.7,0.7536,0.1047,32.42,62.59,332.63,73,3,2023,40.161
2023-03-15,34.055,124.0797,307.8,0.7669,0.1254,46.42,59.87,260.4,74,3,2023,29.973
2023-03-16,6.5072,-24.7314,244.6,0.9829,0.05,23.05,74.46,399.78,75,3,2023,47.169
2023-03-17,-59.3724,-43.5454,130.4,0.8093,0.2338,38.45,78.4,248.68,76,3,2023,16.518
2023-03-18,31.3189,149.4219,177.9,0.93,0.1206,32.46,81.17,359.25,77,3,2023,36.442
2023-03-19,-55.7626,-89.5791,718.8,0.8082,0.1697,10.66,87.09,318.06,78,3,2023,20.457
2023-03-20,29.4881,123.9164,165.9,0.7092,0.1424,29.76,76.34,345.76,79,3,2023,32.987
2023-03-21,-35.7023,-5.7526,236.4,0.7873,0.0911,53.1,83.7,281.23,80,3,2023,26.568
2023-03-22,54.9688,5.0744,597.5,0.7763,0.1881,60.83,67.23,248.33,81,3,2023,14.682
2023-03-23,-15.8471,-68.9514,218.0,0.6984,0.0892,16.43,87.48,381.74,82,3,2023,43.372
2023-03-24,-20.7682,26.2952,312.6,0.752,0.0663,44.39,94.34,336.24,83,3,2023,36.28
2023-03-25,-42.1334,-62.924,943.0,0.7512,0.1683,28.99,66.19,332.81,84,3,2023,25.299
2023-03-26,-23.3275,-165.863,291.8,0.9506,0.1877,57.23,64.71,294.12,85,3,2023,34.069
2023-03-27,45.1981,-82.0805,415.7,0.5611,0.181,26.32,59.5,306.39,86,3,2023,22.158
2023-03-28,59.5601,-177.7035,171.6,0.8704,0.2204,28.74,77.65,250.9,87,3,2023,22.07
2023-03-29,-15.8029,172.2077,212.1,0.7021,0.0799,18.43,75.42,377.03,88,3,2023,42.099
2023-03-30,-6.1667,167.669,543.8,0.662,0.05,27.54,72.07,379.4,89,3,2023,46.507
2023-03-31,26.6485,-37.7441,322.1,0.9073,0.1905,28.86,77.92,373.09,90,3,2023,34.87
2023-04-01,46.3435,82.2135,380.3,0.8422,0.2492,49.99,71.21,284.67,91,4,2023,23.395
2023-04-02,11.1653,-55.5098,340.3,0.9235,0.18,26.44,67.0,342.17,92,4,2023,45.178
2023-04-03,-13.0169,61.5935,316.5,0.8774,0.0871,49.3,76.81,288.23,93,4,2023,42.309
2023-04-04,-10.4854,109.9548,714.9,1.0,0.05,42.93,87.83,353.86,94,4,2023,42.547
2023-04-05,23.4742,160.8322,433.8,0.847,0.0594,28.91,80.63,308.16,95,4,2023,35.398
2023-04-06,-59.6138,-35.9236,891.2,0.734,0.0902,51.7,66.66,241.39,96,4,2023,16.817
2023-04-07,14.3507,101.9873,97.4,0.8297,0.1,72.9,85.43,281.14,97,4,2023,41.603
2023-04-08,-17.3408,-84.2658,354.4,0.9178,0.188,46.06,69.33,322.23,98,4,2023,38.644
2023-04-09,35.3037,176.5196,333.8,0.7011,0.1216,49.31,63.93,298.63,99,4,2023,29.002
2023-04-10,-48.8411,-170.7229,127.7,0.6973,0.1675,30.33,64.55,305.45,100,4,2023,29.376
2023-04-11,10.5843,37.2704,682.5,0.7632,0.1734,71.96,63.77,240.18,101,4,2023,35.523
2023-04-12,-2.2833,57.4222,1229.9,0.5844,0.0824,56.36,49.02,314.38,102,4,2023,42.057
2023-04-13,17.0791,67.6964,293.2,0.8034,0.2113,61.82,83.75,254.62,103,4,2023,35.378
2023-04-14,-52.2176,-136.6605,502.0,0.5655,0.2599,25.63,59.03,317.01,104,4,2023,16.959
2023-04-15,9.5981,157.8707,333.8,0.7956,0.0996,3.33,62.88,379.76,105,4,2023,48.709
2023-04-16,7.3782,-114.774,14.6,0.8762,0.0771,45.91,96.73,284.39,106,4,2023,36.175
2023-04-17,7.2792,44.1912,428.3,0.7406,0.1415,61.31,63.87,287.86,107,4,2023,36.338
2023-04-18,12.4185,-99.8366,17.7,0.9531,0.0921,25.24,80.33,344.23,108,4,2023,45.502
2023-04-19,21.1762,-69.4021,256.8,0.6334,0.0587,20.35,73.33,379.94,109,4,2023,40.077
2023-04-20,36.5987,16.7251,981.6,0.884,0.1998,48.21,51.59,298.96,110,4,2023,25.071
2023-04-21,-27.6215,-29.8104,254.0,0.8391,0.1855,21.1,85.33,354.37,111,4,2023,34.753
2023-04-22,39.0059,-122.3188,161.6,0.5873,0.1485,32.35,75.69,338.01,112,4,2023,22.417
2023-04-23,-0.2093,-118.4629,655.7,1.0,0.05,2.81,85.75,388.7,113,4,2023,49.22
2023-04-24,-50.753,-29.4679,148.7,0.7343,0.1008,32.95,65.66,306.99,114,4,2023,25.439
2023-04-25,-52.9739,92.6219,6.7,0.6479,0.1724,68.4,73.85,247.7,115,4,2023,20.152
2023-04-26,-19.8914,143.2673,327.2,0.6267,0.0965,48.98,68.02,285.58,116,4,2023,35.708
2023-04-27,34.1876,-149.714,711.5,0.7319,0.1208,35.48,66.6,344.37,117,4,2023,30.068
2023-04-28,24.9217,-38.4826,500.7,0.7469,0.1792,12.68,52.88,331.56,118,4,2023,35.762
2023-04-29,34.6338,-143.9116,399.3,0.7592,0.177,13.73,70.3,364.3,119,4,2023,26.42
2023-04-30,2.0723,-174.0267,331.2,0.7344,0.1869,41.47,55.45,298.41,120,4,2023,50.172
2023-05-01,-7.1761,58.2187,460.1,0.8243,0.0706,67.18,73.17,300.59,121,5,2023,43.226
2023-05-02,-42.3057,36.8818,380.7,0.6944,0.137,23.88,46.89,354.8,122,5,2023,25.479
2023-05-03,-20.6169,-121.3131,112.0,0.5566,0.1679,30.74,50.94,329.85,123,5,2023,37.12
2023-05-04,-7.9177,-95.8274,318.4,0.7379,0.1467,11.96,78.17,364.07,124,5,2023,42.113
2023-05-05,-49.3679,-171.4652,129.5,0.4794,0.2449,34.14,62.18,300.71,125,5,2023,24.913
2023-05-06,-33.5266,120.581,332.4,0.7669,0.1676,37.13,60.47,301.96,126,5,2023,24.678
2023-05-07,11.787,170.8886,107.7,0.6452,0.2224,30.39,84.0,374.21,127,5,2023,38.335
2023-05-08,28.2796,-131.2346,1315.8,0.7466,0.1703,39.45,58.47,314.04,128,5,2023,22.003
2023-05-09,59.8017,-96.6689,284.0,0.8208,0.243,20.63,80.88,280.45,129,5,2023,16.011
2023-05-10,51.9736,132.6274,261.7,0.6027,0.1611,48.97,66.47,248.28,130,5,2023,17.892
2023-05-11,17.1078,153.527,246.3,0.8345,0.1395,47.17,99.79,287.88,131,5,2023,34.278
2023-05-12,-9.4502,-28.9341,507.7,0.6848,0.1824,37.66,60.03,311.52,132,5,2023,37.233
2023-05-13,16.3413,-161.7759,969.3,0.8974,0.2222,40.35,80.85,308.67,133,5,2023,29.767
2023-05-14,34.2782,-165.8189,64.2,0.6688,0.1945,33.97,71.8,297.26,134,5,2023,30.369
2023-05-15,-45.7997,26.622,333.0,0.6049,0.1694,65.36,50.56,229.29,135,5,2023,22.013
2023-05-16,-10.8114,-38.5578,626.7,0.7826,0.213,42.09,71.08,355.46,136,5,2023,38.051
2023-05-17,40.7763,-169.6851,252.2,0.6442,0.0601,42.62,72.25,262.4,137,5,2023,23.865
2023-05-18,-13.94,29.9709,125.5,0.6212,0.0778,50.81,60.03,300.06,138,5,2023,36.446
2023-05-19,8.6247,-175.9311,197.0,0.6557,0.1829,48.44,60.94,313.91,139,5,2023,38.978
2023-05-20,10.5323,103.4539,272.1,0.6946,0.152,64.17,69.56,289.44,140,5,2023,37.667
2023-05-21,-37.8628,-69.6842,575.7,0.8101,0.2025,37.16,71.06,291.17,141,5,2023,18.129
2023-05-22,-16.5317,-165.5071,26.5,0.4955,0.1607,48.49,44.8,290.61,142,5,2023,37.583
2023-05-23,-19.8586,31.8068,190.5,0.6854,0.1897,35.27,81.38,321.12,143,5,2023,33.643
2023-05-24,-56.8564,-36.8336,294.3,0.7022,0.1587,11.72,64.68,304.04,144,5,2023,18.183
2023-05-25,-57.097,170.5681,359.8,0.6546,0.2294,32.76,54.38,260.99,145,5,2023,15.314
2023-05-26,39.8036,15.9115,339.1,0.7846,0.2318,60.13,80.01,220.14,146,5,2023,13.613
2023-05-27,-27.2315,-80.9139,474.4,0.654,0.2343,0.0,65.73,345.69,147,5,2023,28.969
2023-05-28,2.1695,75.398,637.5,0.6498,0.2666,65.28,75.59,246.15,148,5,2023,38.848
2023-05-29,-24.1529,-82.2629,457.1,0.7145,0.1874,25.62,71.81,304.07,149,5,2023,29.538
2023-05-30,52.8815,145.5276,481.4,0.6299,0.2155,68.76,65.36,216.87,150,5,2023,11.895
2023-05-31,-28.8844,-45.1001,332.9,0.6038,0.1059,28.54,65.56,314.03,151,5,2023,28.421
2023-06-01,-8.4412,17.9527,320.1,0.7014,0.1488,26.02,74.05,358.07,152,6,2023,38.618
2023-06-02,44.7276,-161.7937,491.8,0.5521,0.1884,19.36,59.53,289.49,153,6,2023,21.245
2023-06-03,41.032,-26.5964,591.6,0.5561,0.249,13.32,53.72,328.84,154,6,2023,20.803
2023-06-04,-37.6678,119.6509,23.1,0.5636,0.1651,49.31,77.03,268.68,155,6,2023,23.323
2023-06-05,36.3172,110.0336,36.4,0.7485,0.2364,56.05,72.98,279.0,156,6,2023,27.295
2023-06-06,-5.0176,-99.2453,70.4,0.3055,0.1862,2.78,65.39,363.95,157,6,2023,42.047
2023-06-07,-2.0437,-98.6115,514.6,0.6628,0.1795,42.29,76.43,272.16,158,6,2023,41.474
2023-06-08,-43.9824,114.2299,713.6,0.594,0.2198,38.36,60.04,233.3,159,6,2023,13.987
2023-06-09,-50.3278,154.9434,137.0,0.4096,0.1941,68.66,66.29,219.28,160,6,2023,17.293
2023-06-10,27.3527,-145.6701,663.2,0.6288,0.1801,46.5,56.63,260.51,161,6,2023,21.825
2023-06-11,-0.4247,-17.9789,349.4,0.6518,0.1127,47.3,72.1,260.49,162,6,2023,37.871
2023-06-12,-7.5779,-58.5165,250.3,0.6575,0.1884,12.54,72.89,304.81,163,6,2023,37.764
2023-06-13,27.541,133.4478,215.4,0.318,0.1841,59.66,72.14,251.18,164,6,2023,20.925
2023-06-14,31.8615,-149.931,598.6,0.7111,0.1862,10.82,59.45,346.64,165,6,2023,24.822
2023-06-15,-40.931,-103.9947,430.2,0.4864,0.2389,34.26,58.7,263.09,166,6,2023,19.702
2023-06-16,13.227,90.8886,1210.3,0.6457,0.2442,58.89,62.68,265.87,167,6,2023,22.485
2023-06-17,-43.7575,-161.5342,40.9,0.621,0.2346,27.53,74.33,274.32,168,6,2023,22.231
2023-06-18,30.165,-2.6873,507.2,0.4685,0.2697,20.71,52.7,273.06,169,6,2023,18.725
2023-06-19,18.8346,-20.8415,88.3,0.6253,0.2482,0.0,84.25,350.98,170,6,2023,35.085
2023-06-20,54.7938,-59.6156,47.7,0.4787,0.2181,7.17,51.87,269.18,171,6,2023,17.114
2023-06-21,-51.725,-37.954,295.7,0.3093,0.21,44.39,69.59,238.75,172,6,2023,9.562
2023-06-22,-53.1534,10.7786,354.9,0.6262,0.2508,37.7,54.55,239.01,173,6,2023,10.379
2023-06-23,-26.1376,-121.9078,1467.3,0.4566,0.2588,20.48,65.98,314.42,174,6,2023,15.565
